Strategy,Avg. Baseline %HITS@N,Avg. Reform %HITS@N,% Imp. %HITS@N,Avg. Baseline MAP,Avg. Reform MAP,% Imp. MAP,Avg. Baseline MRR,Avg. Reform MRR,% Imp. MRR
OTHER+T_TITLE+S2R+EB,0.2279305897,0.2264484274,-0.0065026914,0.058586386,0.0583883865,-0.0033796172,0.0744906485,0.0744660047,-0.0003308307
T_OB+T_OTHER+T_EB,0.2279305897,0.2264143898,-0.0066520245,0.058586386,0.0622118805,0.0618828825,0.0744906485,0.0787622815,0.0573445537
T_OB+S2R,0.2279305897,0.2263442921,-0.0069595643,0.058586386,0.0613638545,0.0474080867,0.0744906485,0.0788703096,0.0587947777
T_OTHER+S2R+CODE+T_EB,0.2279305897,0.2263320861,-0.0070131158,0.058586386,0.0585467883,-0.0006758858,0.0744906485,0.0743594788,-0.0017608874
OB+OTHER+T_TITLE+CODE+EB,0.2279305897,0.2263307466,-0.0070189923,0.058586386,0.0592087749,0.0106234379,0.0744906485,0.0748501062,0.0048255411
T_OB+T_S2R+CODE+T_EB,0.2279305897,0.2263203169,-0.0070647509,0.058586386,0.0581783654,-0.0069644279,0.0744906485,0.073816572,-0.0090491427
T_TITLE+S2R+CODE+T_EB,0.2279305897,0.2262804763,-0.0072395433,0.058586386,0.0582157129,-0.0063269504,0.0744906485,0.0738656664,-0.0083900742
T_OB+OTHER+S2R+CODE+EB,0.2279305897,0.2262532159,-0.007359143,0.058586386,0.0581503775,-0.0074421471,0.0744906485,0.0738439738,-0.0086812868
TITLE+T_OB+OTHER+T_S2R+EB,0.2279305897,0.2262373692,-0.0074286672,0.058586386,0.0579068386,-0.0115990675,0.0744906485,0.0739032755,-0.0078851912
TITLE+OTHER+S2R+CODE+T_EB,0.2279305897,0.2262041459,-0.007574428,0.058586386,0.0583903453,-0.0033461821,0.0744906485,0.0740845352,-0.0054518688
TITLE+OB+S2R+CODE+T_EB,0.2279305897,0.2260953623,-0.0080516941,0.058586386,0.0584706885,-0.0019748202,0.0744906485,0.0741944942,-0.0039757239
TITLE+OTHER+S2R+CODE+EB,0.2279305897,0.2260562962,-0.008223089,0.058586386,0.058251315,-0.005719264,0.0744906485,0.0739429202,-0.007352981
TITLE+T_OB+OTHER+CODE+T_EB,0.2279305897,0.2260474786,-0.0082617742,0.058586386,0.0588521514,0.0045362986,0.0744906485,0.0744590337,-0.0004244124
TITLE+OTHER+S2R+T_EB,0.2279305897,0.2260312653,-0.0083329072,0.058586386,0.0578461004,-0.0126357961,0.0744906485,0.0734823739,-0.0135355864
OTHER+T_TITLE+T_S2R+EB,0.2279305897,0.2260159104,-0.0084002736,0.058586386,0.0578105726,-0.013242214,0.0744906485,0.0735633254,-0.0124488519
OB+S2R+CODE+T_EB,0.2279305897,0.2259883138,-0.0085213479,0.058586386,0.0584023796,-0.003140772,0.0744906485,0.0740765784,-0.0055586853
T_OB+OTHER+T_TITLE+CODE+T_EB,0.2279305897,0.2259769545,-0.0085711847,0.058586386,0.0586465981,0.0010277475,0.0744906485,0.0741335957,-0.0047932566
TITLE+OB+OTHER+T_EB,0.2279305897,0.2259694446,-0.0086041331,0.058586386,0.058133693,-0.0077269327,0.0744906485,0.0739644077,-0.0070645214
OTHER+S2R+CODE+T_EB,0.2279305897,0.2259523592,-0.0086790917,0.058586386,0.0581338637,-0.0077240195,0.0744906485,0.0737060311,-0.010533099
BLIZZARD--OTHER+CODE,0.2279305897,0.2259464043,-0.0087052178,0.058586386,0.0729712269,0.2455321425,0.0744906485,0.0947817082,0.2723974098
TITLE+OTHER+S2R+EB,0.2279305897,0.2257988299,-0.009352671,0.058586386,0.0578123045,-0.013212653,0.0744906485,0.0736553704,-0.011213194
T_S2R+CODE+T_EB,0.2279305897,0.2257982032,-0.0093554206,0.058586386,0.0578829515,-0.0120067913,0.0744906485,0.0735037969,-0.0132479933
T_OB+S2R+CODE+T_EB,0.2279305897,0.2257633041,-0.0095085334,0.058586386,0.0583271789,-0.004424358,0.0744906485,0.0738810505,-0.0081835499
OTHER+S2R+CODE+EB,0.2279305897,0.2257464613,-0.0095824278,0.058586386,0.0579077596,-0.0115833473,0.0744906485,0.0735297411,-0.0128997044
OB+OTHER+T_TITLE+CODE+T_EB,0.2279305897,0.2256594648,-0.0099641075,0.058586386,0.0591236824,0.0091710111,0.0744906485,0.0746648314,0.0023383193
T_OB+OTHER+CODE+T_EB,0.2279305897,0.2256517215,-0.0099980797,0.058586386,0.058554679,-0.0005412022,0.0744906485,0.07394081,-0.0073813082
OB+OTHER+T_TITLE+S2R,0.2279305897,0.2256303482,-0.0100918507,0.058586386,0.0579182279,-0.0114046663,0.0744906485,0.0735644227,-0.0124341217
T_OB+T_TITLE+S2R+CODE,0.2279305897,0.2255714171,-0.0103503994,0.058586386,0.0587761275,0.0032386616,0.0744906485,0.0746612047,0.0022896329
TITLE+T_OB+OTHER+CODE+EB,0.2279305897,0.22552852,-0.0105386015,0.058586386,0.058982115,0.0067546233,0.0744906485,0.0745716274,0.0010871024
TITLE+T_OB+S2R+CODE+T_EB,0.2279305897,0.2255108031,-0.0106163312,0.058586386,0.0583116754,-0.0046889837,0.0744906485,0.0738985581,-0.0079485198
OB+OTHER+T_TITLE+T_EB,0.2279305897,0.2254942863,-0.0106887951,0.058586386,0.0582544166,-0.0056663236,0.0744906485,0.07418813,-0.0040611603
TITLE+OB+OTHER+CODE+EB,0.2279305897,0.2254816454,-0.0107442547,0.058586386,0.0591726462,0.0100067647,0.0744906485,0.0747051122,0.0028790686
TITLE+OB+OTHER+CODE+T_EB,0.2279305897,0.2254797192,-0.0107527054,0.058586386,0.0592215011,0.0108406585,0.0744906485,0.0746735097,0.0024548218
T_TITLE+T_S2R+CODE,0.2279305897,0.2254624814,-0.0108283329,0.058586386,0.0586032477,0.0002878087,0.0744906485,0.0742678471,-0.002990998
T_OB+OTHER+T_TITLE+T_S2R+EB,0.2279305897,0.2254108274,-0.0110549546,0.058586386,0.057776868,-0.0138175107,0.0744906485,0.0733890199,-0.0147888173
OB+OTHER+T_TITLE+T_S2R+CODE,0.2279305897,0.2253836398,-0.0111742348,0.058586386,0.0581881628,-0.0067971984,0.0744906485,0.0744578106,-0.000440832
TITLE+S2R+CODE+T_EB,0.2279305897,0.2252611383,-0.0117116854,0.058586386,0.058204424,-0.006519639,0.0744906485,0.0737765064,-0.0095870031
T_OB+OTHER+T_TITLE+CODE+EB,0.2279305897,0.2252553759,-0.0117369667,0.058586386,0.0586803908,0.0016045486,0.0744906485,0.0742152073,-0.0036976614
TITLE+OTHER+T_S2R+T_EB,0.2279305897,0.2251184532,-0.0123376879,0.058586386,0.0576862748,-0.0153638293,0.0744906485,0.0734050247,-0.0145739602
OTHER+S2R+T_EB,0.2279305897,0.2251072826,-0.012386697,0.058586386,0.0573462654,-0.0211673863,0.0744906485,0.0728713,-0.0217389498
T_OB+T_TITLE+T_S2R,0.2279305897,0.2250860175,-0.0124799933,0.058586386,0.0607357636,0.0366873207,0.0744906485,0.0767280166,0.0300355568
OB+OTHER+CODE+T_EB,0.2279305897,0.2250755499,-0.0125259179,0.058586386,0.0591033554,0.0088240526,0.0744906485,0.0745361675,0.0006110708
T_OB+OTHER+T_TITLE+T_S2R+CODE,0.2279305897,0.2250733809,-0.0125354339,0.058586386,0.0577106968,-0.014946975,0.0744906485,0.0737871191,-0.0094445324
TITLE+T_OB+OTHER+T_S2R+T_EB,0.2279305897,0.2250319757,-0.0127170908,0.058586386,0.0577348036,-0.0145355002,0.0744906485,0.0735193242,-0.0130395465
OB+OTHER+T_TITLE+S2R+CODE,0.2279305897,0.225025643,-0.0127448742,0.058586386,0.058350271,-0.0040302032,0.0744906485,0.0747630773,0.0036572218
OB+OTHER+T_TITLE+T_S2R,0.2279305897,0.2249993805,-0.0128600955,0.058586386,0.0581336431,-0.0077277848,0.0744906485,0.0737138427,-0.0104282316
OB+OTHER+CODE+EB,0.2279305897,0.2249752528,-0.0129659511,0.058586386,0.059056689,0.0080275131,0.0744906485,0.0745117337,0.0002830585
OTHER+T_TITLE+T_S2R+T_EB,0.2279305897,0.2249544553,-0.0130571963,0.058586386,0.0577445746,-0.0143687219,0.0744906485,0.0734430562,-0.0140634064
T_OB+OTHER+T_S2R+EB,0.2279305897,0.2249483949,-0.0130837848,0.058586386,0.0575673898,-0.0173930555,0.0744906485,0.0734016156,-0.014619726
T_OTHER+T_S2R,0.2279305897,0.2248571051,-0.0134843008,0.058586386,0.0598866094,0.0221932677,0.0744906485,0.0752468704,0.0101519044
BLIZZARD--T_OB+OTHER,0.2279305897,0.2248546366,-0.0134951305,0.058586386,0.06940218,0.1846127522,0.0744906485,0.0881202774,0.1829710066
TITLE+OB+OTHER+CODE,0.2279305897,0.2248126663,-0.013679267,0.058586386,0.0629438123,0.0743760895,0.0744906485,0.079671246,0.0695469515
T_OB+OTHER+T_TITLE+T_S2R+T_EB,0.2279305897,0.2248038134,-0.0137181075,0.058586386,0.0577572667,-0.0141520815,0.0744906485,0.0734546201,-0.0139081667
TITLE+OB+OTHER+T_S2R,0.2279305897,0.2246811475,-0.0142562796,0.058586386,0.0578815167,-0.0120312817,0.0744906485,0.0735563265,-0.012542809
T_OTHER+T_EB,0.2279305897,0.2246667681,-0.0143193662,0.058586386,0.0612409002,0.045309403,0.0744906485,0.0773540513,0.0384397626
OTHER+T_TITLE+CODE+T_EB,0.2279305897,0.2245928191,-0.0146438027,0.058586386,0.058441446,-0.0024739546,0.0744906485,0.0738597471,-0.0084695384
TITLE+OTHER+CODE+T_EB,0.2279305897,0.2245755739,-0.0147194628,0.058586386,0.0582674671,-0.0054435677,0.0744906485,0.0736453833,-0.0113472662
T_OB+OTHER+CODE+EB,0.2279305897,0.224544458,-0.0148559776,0.058586386,0.058636944,0.0008629646,0.0744906485,0.074192303,-0.0040051397
T_TITLE+T_OTHER+CODE,0.2279305897,0.2244764386,-0.0151543988,0.058586386,0.0630913591,0.0768945367,0.0744906485,0.0801050038,0.0753699348
OB+OTHER+T_EB,0.2279305897,0.2244080225,-0.0154545609,0.058586386,0.0579305124,-0.011194984,0.0744906485,0.073781957,-0.0095138321
T_OB+OTHER+T_S2R+T_EB,0.2279305897,0.2244070769,-0.0154587096,0.058586386,0.0575270989,-0.0180807739,0.0744906485,0.0732157081,-0.0171154421
OTHER+T_TITLE+CODE+EB,0.2279305897,0.2244064021,-0.01546167,0.058586386,0.0582390477,-0.0059286524,0.0744906485,0.0736301006,-0.0115524285
S2R+CODE+T_EB,0.2279305897,0.2243909356,-0.0155295263,0.058586386,0.0579939861,-0.0101115626,0.0744906485,0.0734567802,-0.0138791684
TITLE+OTHER+CODE+EB,0.2279305897,0.2243847631,-0.0155566069,0.058586386,0.0583181489,-0.0045784889,0.0744906485,0.0737053653,-0.0105420376
TITLE+T_OB+OTHER+T_S2R+CODE,0.2279305897,0.2243583805,-0.0156723553,0.058586386,0.0581769167,-0.0069891546,0.0744906485,0.0741633632,-0.0043936427
OTHER+T_TITLE+T_S2R+CODE,0.2279305897,0.2242541001,-0.0161298649,0.058586386,0.0576305871,-0.0163143519,0.0744906485,0.0738159941,-0.0090569008
CODE+T_EB,0.2279305897,0.2242218227,-0.0162714756,0.058586386,0.0621417653,0.0606861003,0.0744906485,0.0774287918,0.0394431163
S2R+T_EB,0.2279305897,0.2242166367,-0.0162942282,0.058586386,0.0573957637,-0.0203225092,0.0744906485,0.0728849754,-0.0215553643
T_TITLE+S2R,0.2279305897,0.2239982111,-0.0172525266,0.058586386,0.0618903133,0.0563941125,0.0744906485,0.0787426419,0.057080902
OTHER+T_S2R+EB,0.2279305897,0.223977223,-0.0173446077,0.058586386,0.0571333182,-0.0248021412,0.0744906485,0.0728318211,-0.0222689352
OTHER+S2R+EB,0.2279305897,0.2239352277,-0.017528854,0.058586386,0.0573596422,-0.0209390596,0.0744906485,0.0731217941,-0.0183761911
T_S2R+T_EB,0.2279305897,0.2239306243,-0.0175490503,0.058586386,0.0571364392,-0.0247488698,0.0744906485,0.0728664568,-0.021803968
T_OB+T_TITLE+T_EB,0.2279305897,0.2238580185,-0.0178675937,0.058586386,0.0594735865,0.0151434576,0.0744906485,0.0759458894,0.019535888
TITLE+T_OB+OTHER+T_EB,0.2279305897,0.2237020887,-0.0185517046,0.058586386,0.0574166474,-0.0199660486,0.0744906485,0.0734388196,-0.0141202805
T_OB+T_S2R+CODE,0.2279305897,0.2236767855,-0.0186627173,0.058586386,0.0593706037,0.0133856641,0.0744906485,0.0751265779,0.0085370364
T_OB+T_S2R,0.2279305897,0.2236670425,-0.018705463,0.058586386,0.0598311275,0.0212462568,0.0744906485,0.0765982203,0.0282931062
TITLE+OB+OTHER+T_S2R+CODE,0.2279305897,0.2236341242,-0.0188498853,0.058586386,0.0582508561,-0.0057270979,0.0744906485,0.0744243618,-0.0008898652
OTHER+CODE+T_EB,0.2279305897,0.223451651,-0.0196504504,0.058586386,0.058273481,-0.005340917,0.0744906485,0.0735818571,-0.0122000731
T_TITLE+T_EB,0.2279305897,0.2232910796,-0.0203549251,0.058586386,0.0628966235,0.0735706318,0.0744906485,0.0790965374,0.0618317735
OTHER+T_S2R+T_EB,0.2279305897,0.2231870044,-0.0208115344,0.058586386,0.0570035197,-0.0270176486,0.0744906485,0.0725883027,-0.0255380479
T_OB+S2R+CODE,0.2279305897,0.2231755274,-0.0208618876,0.058586386,0.0591916542,0.0103312074,0.0744906485,0.0751650757,0.0090538513
T_TITLE+S2R+CODE,0.2279305897,0.2230315566,-0.0214935308,0.058586386,0.0581778769,-0.0069727657,0.0744906485,0.0737499908,-0.0099429624
OB+OTHER+S2R,0.2279305897,0.2229352903,-0.0219158798,0.058586386,0.0572214743,-0.0232974212,0.0744906485,0.0725352876,-0.0262497502
T_OB+T_EB,0.2279305897,0.2229127381,-0.0220148231,0.058586386,0.058527664,-0.0010023155,0.0744906485,0.0745992625,0.0014580899
TITLE+T_OB+OTHER+S2R+CODE,0.2279305897,0.2228355533,-0.0223534561,0.058586386,0.0584356231,-0.0025733441,0.0744906485,0.0744430808,-0.0006385723
TITLE+OB+OTHER,0.2279305897,0.2227908048,-0.022549781,0.058586386,0.058505483,-0.0013809194,0.0744906485,0.0742547324,-0.0031670569
TITLE+OB+OTHER+S2R+CODE,0.2279305897,0.2227850015,-0.0225752419,0.058586386,0.0586359113,0.0008453376,0.0744906485,0.0751394133,0.0087093455
TITLE+T_OB+OTHER+EB,0.2279305897,0.2227399454,-0.0227729168,0.058586386,0.0574128773,-0.0200304002,0.0744906485,0.0733321268,-0.0155525795
CODE+EB,0.2279305897,0.2227163856,-0.0228762807,0.058586386,0.0616378366,0.0520846353,0.0744906485,0.0768288065,0.0313886115
OTHER+CODE+EB,0.2279305897,0.222700807,-0.0229446286,0.058586386,0.0579488119,-0.0108826329,0.0744906485,0.0731794832,-0.017601744
TITLE+T_OB+OTHER+S2R,0.2279305897,0.2226132898,-0.0233285928,0.058586386,0.0574359247,-0.019637009,0.0744906485,0.0733170731,-0.0157546673
T_OTHER+S2R+CODE,0.2279305897,0.2223559428,-0.0244576514,0.058586386,0.0601608316,0.0268739157,0.0744906485,0.0761151319,0.0218078844
TITLE+OTHER+T_S2R+CODE,0.2279305897,0.2223473445,-0.0244953746,0.058586386,0.0577089793,-0.01497629,0.0744906485,0.0736462494,-0.0113356387
EB,0.2279305897,0.2222979893,-0.0247119108,0.058586386,0.0631213214,0.077405958,0.0744906485,0.0802016068,0.0766667816
TITLE+OTHER+T_EB,0.2279305897,0.2222907591,-0.024743632,0.058586386,0.0572470055,-0.0228616353,0.0744906485,0.072890774,-0.021477521
T_OTHER+T_S2R+CODE,0.2279305897,0.2222623532,-0.024868257,0.058586386,0.0589444473,0.0061116808,0.0744906485,0.0741755296,-0.0042303153
OB+OTHER+T_TITLE,0.2279305897,0.2222005596,-0.025139364,0.058586386,0.0577353588,-0.0145260243,0.0744906485,0.0734230208,-0.014332372
OB+OTHER+T_S2R+CODE,0.2279305897,0.2221844371,-0.0252100984,0.058586386,0.0578693122,-0.0122395987,0.0744906485,0.0739286916,-0.0075439926
TITLE+T_OB+OTHER+CODE,0.2279305897,0.2221723881,-0.025262961,0.058586386,0.0611644438,0.0440043823,0.0744906485,0.0767007525,0.0296695502
OB+OTHER+S2R+CODE,0.2279305897,0.2221133161,-0.0255221277,0.058586386,0.0582845727,-0.0051515953,0.0744906485,0.0745617232,0.0009541424
T_OB+OTHER+T_TITLE+S2R+CODE,0.2279305897,0.2217291287,-0.0272076732,0.058586386,0.0575248302,-0.0181194978,0.0744906485,0.0735207306,-0.0130206667
T_OB+OTHER+T_S2R+CODE,0.2279305897,0.2216957109,-0.0273542874,0.058586386,0.0570356431,-0.0264693404,0.0744906485,0.0729485496,-0.020701912
TITLE+OTHER+EB,0.2279305897,0.2215403832,-0.0280357563,0.058586386,0.0574087872,-0.0201002124,0.0744906485,0.0733269372,-0.0156222465
T_OB+T_OTHER,0.2279305897,0.2215297249,-0.0280825174,0.058586386,0.0628279361,0.072398219,0.0744906485,0.0787869522,0.0576757455
T_TITLE+T_S2R,0.2279305897,0.2213394272,-0.0289174107,0.058586386,0.0612616884,0.0456642325,0.0744906485,0.0768561613,0.0317558359
T_OB+OTHER+T_TITLE+T_EB,0.2279305897,0.2212247289,-0.0294206266,0.058586386,0.0568330878,-0.0299267173,0.0744906485,0.0726367103,-0.0248881997
TITLE+T_OB+OTHER+T_S2R,0.2279305897,0.220953708,-0.0306096769,0.058586386,0.0564516651,-0.0364371499,0.0744906485,0.0716115688,-0.0386502168
OB+OTHER+T_S2R,0.2279305897,0.2209493667,-0.0306287234,0.058586386,0.0570217663,-0.0267062,0.0744906485,0.0722812353,-0.0296602754
OB+OTHER+CODE,0.2279305897,0.2208996319,-0.0308469251,0.058586386,0.0605497767,0.033512745,0.0744906485,0.0770113041,0.0338385514
T_OB+OTHER+T_TITLE+EB,0.2279305897,0.2207142592,-0.0316602107,0.058586386,0.0572545569,-0.0227327404,0.0744906485,0.0728703886,-0.0217511853
OB+OTHER+T_TITLE+CODE,0.2279305897,0.2205023979,-0.03258971,0.058586386,0.0590424296,0.0077841213,0.0744906485,0.0747848249,0.0039491719
TITLE+OTHER+S2R+CODE,0.2279305897,0.2200353957,-0.034638589,0.058586386,0.0578168549,-0.0131349825,0.0744906485,0.0738925407,-0.0080293001
T_OB+OTHER+T_EB,0.2279305897,0.2200081917,-0.0347579409,0.058586386,0.0564315794,-0.0367799896,0.0744906485,0.0722556119,-0.0300042571
OTHER+T_TITLE+EB,0.2279305897,0.2198596881,-0.0354094711,0.058586386,0.0573323811,-0.0214043748,0.0744906485,0.0730574908,-0.0192394308
T_OB+OTHER+T_TITLE+T_S2R,0.2279305897,0.2198291186,-0.0355435888,0.058586386,0.0559371782,-0.0452188297,0.0744906485,0.0707374313,-0.0503850785
OTHER+T_TITLE+S2R+CODE,0.2279305897,0.2196781185,-0.0362060715,0.058586386,0.0575172475,-0.0182489252,0.0744906485,0.0734157122,-0.0144304864
T_OB+OTHER+EB,0.2279305897,0.2191036301,-0.0387265245,0.058586386,0.0567146591,-0.0319481543,0.0744906485,0.0724291534,-0.0276745484
OTHER+T_TITLE+T_EB,0.2279305897,0.2189365812,-0.0394594183,0.058586386,0.0564281626,-0.0368383102,0.0744906485,0.0721516826,-0.0313994567
T_OB+OTHER+S2R+CODE,0.2279305897,0.218871058,-0.0397468885,0.058586386,0.0568450966,-0.0297217418,0.0744906485,0.0726587932,-0.0245917489
T_OB+OTHER+T_TITLE+S2R,0.2279305897,0.2185701845,-0.041066911,0.058586386,0.0565200412,-0.0352700508,0.0744906485,0.071486695,-0.0403265847
T_OB+T_TITLE+CODE,0.2279305897,0.2183557975,-0.0420074912,0.058586386,0.0628519966,0.0728089044,0.0744906485,0.0788055691,0.057925668
T_OTHER+CODE,0.2279305897,0.2179021711,-0.0439976864,0.058586386,0.0657284442,0.1219064473,0.0744906485,0.0844186575,0.1332785962
T_EB,0.2279305897,0.2177263732,-0.0447689647,0.058586386,0.0605880877,0.034166669,0.0744906485,0.076587038,0.0281429896
OTHER+T_TITLE+T_S2R,0.2279305897,0.2173032244,-0.0466254456,0.058586386,0.0558178637,-0.0472553865,0.0744906485,0.070885478,-0.048397625
T_OB+OTHER+T_TITLE+CODE,0.2279305897,0.2172280223,-0.0469553797,0.058586386,0.0566546802,-0.0329719239,0.0744906485,0.0717953865,-0.0361825551
S2R+CODE,0.2279305897,0.216925952,-0.048280653,0.058586386,0.0592325204,0.0110287458,0.0744906485,0.0750373104,0.0073386649
OTHER+T_S2R+CODE,0.2279305897,0.2168499253,-0.0486142051,0.058586386,0.0560747719,-0.0428702689,0.0744906485,0.0718085733,-0.0360055292
T_S2R+CODE,0.2279305897,0.2168399951,-0.0486577719,0.058586386,0.057550514,-0.0176811043,0.0744906485,0.0728925949,-0.0214530771
T_OB+CODE,0.2279305897,0.2166029749,-0.0496976504,0.058586386,0.0642747407,0.097093456,0.0744906485,0.0798624508,0.0721137809
TITLE+OTHER+T_S2R,0.2279305897,0.216486093,-0.0502104466,0.058586386,0.0555524752,-0.0517852541,0.0744906485,0.0708037875,-0.0494942792
TITLE+OTHER+S2R,0.2279305897,0.2162686859,-0.0511642771,0.058586386,0.0569294468,-0.0282819837,0.0744906485,0.0723758837,-0.0283896674
BLIZZARD--CODE,0.2279305897,0.2153167936,-0.0553405144,0.058586386,0.0717367774,0.2244615561,0.0744906485,0.0970400194,0.3027141174
TITLE+OTHER+CODE,0.2279305897,0.214936104,-0.0570107144,0.058586386,0.0588470355,0.0044489765,0.0744906485,0.0744812077,-0.0001267385
OTHER+T_TITLE+S2R,0.2279305897,0.2148898662,-0.0572135732,0.058586386,0.0565416232,-0.0349016715,0.0744906485,0.0714913063,-0.0402646804
OB+OTHER,0.2279305897,0.2148409495,-0.0574281854,0.058586386,0.0565401597,-0.0349266522,0.0744906485,0.0719879859,-0.0335970036
OTHER+EB,0.2279305897,0.2140998644,-0.0606795487,0.058586386,0.0555873046,-0.0511907571,0.0744906485,0.0711030687,-0.0454765784
OTHER+T_EB,0.2279305897,0.2138701734,-0.0616872721,0.058586386,0.055182121,-0.0581067595,0.0744906485,0.0706986237,-0.0509060518
OTHER+S2R+CODE,0.2279305897,0.2135084108,-0.0632744335,0.058586386,0.0561690846,-0.0412604634,0.0744906485,0.0719025908,-0.0347433902
T_TITLE+CODE,0.2279305897,0.2134419693,-0.063565932,0.058586386,0.0605309801,0.0331919093,0.0744906485,0.0763965891,0.0255863067
T_OB+OTHER+CODE,0.2279305897,0.2133120417,-0.0641359635,0.058586386,0.0565761898,-0.0343116622,0.0744906485,0.0714309441,-0.0410750133
T_OB+OTHER+S2R,0.2279305897,0.2127845976,-0.0664500194,0.058586386,0.0550237951,-0.0608091946,0.0744906485,0.0698812294,-0.0618791639
T_OB+OTHER+T_S2R,0.2279305897,0.212563653,-0.0674193699,0.058586386,0.054166964,-0.0754342826,0.0744906485,0.0685322084,-0.079989102
TITLE+T_OB+OTHER,0.2279305897,0.2118857706,-0.0703934435,0.058586386,0.0550066731,-0.0611014472,0.0744906485,0.0698148294,-0.0627705515
OTHER+T_TITLE+CODE,0.2279305897,0.2117990128,-0.0707740762,0.058586386,0.0561177432,-0.0421367999,0.0744906485,0.0710537916,-0.0461380992
BLIZZARD--S2R,0.2279305897,0.2115304849,-0.0719521887,0.058586386,0.0706713979,0.2062767936,0.0744906485,0.0893643942,0.1996726575
BLIZZARD--T_S2R,0.2279305897,0.2108724641,-0.0748391238,0.058586386,0.0707164384,0.2070455819,0.0744906485,0.0887989218,0.1920814711
BLIZZARD--T_TITLE,0.2279305897,0.2108422028,-0.0749718891,0.058586386,0.0741416593,0.2655100328,0.0744906485,0.0969024835,0.3008677667
T_OB+OTHER+T_TITLE,0.2279305897,0.205574148,-0.098084429,0.058586386,0.0523188843,-0.1069788079,0.0744906485,0.065969853,-0.114387452
OTHER+CODE,0.2279305897,0.2016760393,-0.1151866033,0.058586386,0.0537992798,-0.0817102158,0.0744906485,0.0686663081,-0.0781888801
T_S2R,0.2279305897,0.2014663059,-0.1161067666,0.058586386,0.0554090237,-0.0542338002,0.0744906485,0.0695843952,-0.0658640162
OTHER+S2R,0.2279305897,0.198922798,-0.1272659002,0.058586386,0.0507497997,-0.1337612175,0.0744906485,0.0645443609,-0.1335239769
S2R,0.2279305897,0.1986611639,-0.1284137675,0.058586386,0.0579454086,-0.010940723,0.0744906485,0.0726703061,-0.0244371927
T_OB+T_TITLE,0.2279305897,0.198348889,-0.1297838117,0.058586386,0.0579647545,-0.0106105121,0.0744906485,0.0730128036,-0.0198393346
OTHER+T_S2R,0.2279305897,0.1979210537,-0.1316608535,0.058586386,0.0503716755,-0.1402153482,0.0744906485,0.0643703433,-0.1358600764
CODE,0.2279305897,0.1957665872,-0.1411131456,0.058586386,0.0600383378,0.024783092,0.0744906485,0.0770186612,0.0339373167
OTHER+T_TITLE,0.2279305897,0.1937924262,-0.1497743831,0.058586386,0.0498541226,-0.1490493619,0.0744906485,0.0628452508,-0.1563336862
BLIZZARD--T_OTHER,0.2279305897,0.1931015112,-0.152805635,0.058586386,0.0587387221,0.0026001955,0.0744906485,0.076387915,0.0254698623
TITLE+OTHER,0.2279305897,0.1926438275,-0.1548136312,0.058586386,0.0521209193,-0.1103578348,0.0744906485,0.0655850384,-0.1195533973
T_OB+OTHER,0.2279305897,0.1896512615,-0.1679429173,0.058586386,0.0489608136,-0.1642970858,0.0744906485,0.0621557629,-0.1655897196
T_TITLE,0.2279305897,0.1888133195,-0.1716192209,0.058586386,0.0583456685,-0.0041087627,0.0744906485,0.0736511904,-0.0112693086
BLIZZARD--T_OB,0.2279305897,0.1839096501,-0.1931330923,0.058586386,0.0556378766,-0.0503275531,0.0744906485,0.0713932538,-0.0415809866
T_OB,0.2279305897,0.1805128303,-0.2080359618,0.058586386,0.0523354982,-0.1066952284,0.0744906485,0.0663679435,-0.1090432845
T_OTHER,0.2279305897,0.1735538894,-0.2385669268,0.058586386,0.0472916923,-0.1927870024,0.0744906485,0.062665774,-0.1587430733
BLIZZARD--OTHER,0.2279305897,0.1693152634,-0.2571630528,0.058586386,0.0510648261,-0.1283840915,0.0744906485,0.0654903704,-0.1208242677
OTHER,0.2279305897,0.145798871,-0.3603365341,0.058586386,0.038264385,-0.3468724118,0.0744906485,0.0483120961,-0.3514340786
